Character Number	State Number	SimJ Score	NIC Score
1	0	0.17695473251	0.820704497767
1	1	0.11743772242	0.667146903232
1	2	0.320388349515	0.730377333842
2	0	0.180722891566	0.568482878166
2	1	0.301886792453	0.859809616338
3	0	0	0
3	1	0	0
4	0	0	0
4	1	0	0
5	0	0.0116279069767	0.595095850209
5	1	0.0116279069767	0.595095850209
5	2	0.0	0.0
6	0	1.0	0.825613397796
6	1	1.0	0.870095607965
6	2	0.666564029929	0.859809616338
6	3	0.00359633349414	0.562565676318
6	4	0.0029754345223	0.562565676318
7	0	0.45251396648	0.828237906385
7	1	0.512195121951	0.847220580016
8	0	0.118644067797	0.62452161483
8	1	0.264705882353	0.675637872114
9	0	0.11797752809	0.551180687007
9	1	0.11797752809	0.551180687007
10	0	0.0	0.0
10	1	0.469492314858	0.823105573348
10	2	0.0	0.0
11	0	0.177095631641	0.836934588389
11	1	0.265330188679	0.830990489394
12	0	0.0526315789474	0.524008002307
12	1	0.0952380952381	0.595095850209
13	0	0.141592920354	0.830990489394
13	1	0	0
14	0	0.00120059397807	0.461347395545
14	1	0.451154013645	0.847220580016
15	0	0	0
15	1	0	0
16	0	0	0
16	1	0	0
17	0	0.00324587503381	0.665471788634
17	1	0.00324587503381	0.665471788634
18	0	0.00277328403051	0.624449053069
18	1	0.00277328403051	0.624449053069
19	0	0.0414012738854	0.466773626108
19	1	0.119914346895	0.713323626249
19	2	0.215384615385	0.697005999907
20	0	0.00257570483815	0.594923716555
20	1	0.961038961039	0.825613397796
21	0	0.0456730769231	0.652048698418
21	1	0.197183098592	0.93801985348
22	0	0.738461538462	0.840159280941
22	1	0.421052631579	0.859809616338
23	0	0.0147058823529	0.509380495349
23	1	0.0147058823529	0.509380495349
24	0	0.0450958286359	0.808115461445
24	1	0.0570125427594	0.851112934334
25	0	0.20253164557	0.828237906385
25	1	0.20253164557	0.810028077172
26	0	0.14848143982	0.806265565859
26	1	1.0	0.864718516367
27	0	0.135472370766	0.743085017444
27	1	0.190476190476	0.743085017444
28	0	0.00290416263311	0.375489752248
28	1	0.00510204081633	0.375489752248
29	0	0.137931034483	0.607212776993
29	1	0.148148148148	0.595095850209
30	0	0.00397986655742	0.52402022828
30	1	0.00397986655742	0.52402022828
31	0	0.375	0.898914734909
31	1	0.375	0.898914734909
32	0	0.351851851852	0.833884290908
32	1	0.351851851852	0.847220580016
33	0	0.684931506849	0.847220580016
33	1	0.109649122807	0.763633251276
33	2	0.470297029703	0.843579525717
33	3	1.0	0.847220580016
33	4	1.0	0.847220580016
34	0	0.0	0.0
34	1	0.00214166318429	0.566839812692
34	2	0.00214166318429	0.566839812692
34	3	0.00225472943247	0.566839812692
35	0	0.462686567164	0.782787144346
35	1	0.462686567164	0.804474407146
36	0	0.507042253521	0.909200726536
36	1	0.507042253521	0.890218052905
37	0	0.238095238095	0.740758223327
37	1	0.818181818182	0.752780252253
38	0	1.0	0.864718516367
38	1	0.55737704918	0.836934588389
38	2	0.6	0.836934588389
39	0	0.180555555556	0.737978510347
39	1	0.0325581395349	0.583314207638
39	2	0.035175879397	0.583314207638
39	3	0.0362116991643	0.583314207638
40	0	0.00294382206231	0.55601228532
40	1	0.00491165836687	0.558705615511
40	2	0.00294382206231	0.55601228532
41	0	0.108359133127	0.816188747489
41	1	0.109756097561	0.816188747489
42	0	0.011673151751	0.806265565859
42	1	0.0196078431373	0.870095607965
42	2	0.011673151751	0.806265565859
43	0	0.0	0.0
43	1	0.00887245841035	0.769958546047
43	2	0.00887245841035	0.769958546047
44	0	0.122727272727	0.656093324787
44	1	0.109311740891	0.656093324787
45	0	0.555555555556	0.825613397796
45	1	0.909090909091	0.864718516367
46	0	0.0232558139535	0.583314207638
46	1	0.03125	0.595095850209
47	0	0.00261054005547	0.590623215529
47	1	0.00328407224959	0.590623215529
48	0	0.0	0.0
48	1	0.25974025974	0.806265565859
48	2	0.171232876712	0.635818607797
49	0	0.0169491525424	0.551180687007
49	1	0.0227272727273	0.595095850209
50	0	0.0106382978723	0.607212776993
50	1	0.00797872340426	0.551180687007
51	0	0.0249307479224	0.730377333842
51	1	0.00405455215628	0.670654158711
51	2	1.0	0.85529386606
52	0	0.0833333333333	0.520500813811
52	1	0.114285714286	0.555092833204
53	0	0.130434782609	0.663120750093
53	1	0	0
54	0	0.1	0.594666496839
54	1	0.1	0.559068571394
55	0	0.0	0.0
55	1	0.00387328814497	0.635729971865
55	2	1.0	0.825613397796
56	0	0.160714285714	0.62473986176
56	1	0.160714285714	0.655336041461
57	0	0.918918918919	0.85529386606
57	1	0.0654205607477	0.723260286976
58	0	0.205128205128	0.755674053767
