Character Number	State Number	SimJ Score	NIC Score
1	0	1.0	0.893731487402
1	1	1.0	0.874253036256
1	2	1.0	0.86429623498
2	0	0.368421052632	0.812465795156
2	1	0.491228070175	0.893731487402
3	0	0.00492818924247	0.703496852283
3	1	0.00492818924247	0.703496852283
4	0	0.0127388535032	0.742317055599
4	1	0.0127388535032	0.742317055599
5	0	0.24	0.786359680462
5	1	0.347826086957	0.797197326842
5	2	0.0	0.0
6	0	0.758928571429	0.807421176144
6	1	0.758928571429	0.924292784099
6	2	0.758928571429	0.902149842931
6	3	0	0
6	4	0	0
7	0	0.0666666666667	0.833734938283
7	1	0.0914454277286	0.833734938283
8	0	0.688888888889	0.893731487402
8	1	0.701149425287	0.880006901762
9	0	0.108641975309	0.738549271236
9	1	0.0780141843972	0.738549271236
10	0	0.85	0.893731487402
10	1	0.85	0.912106644207
10	2	0.85	0.893731487402
11	0	0.407348242812	0.725639793451
11	1	0.934065934066	0.924292784099
12	0	0.853658536585	0.886439176148
12	1	0.853658536585	0.869048031776
13	0	0.00215027711318	0.719850011329
13	1	0.00257694541231	0.719850011329
14	0	0.666666666667	0.848585568197
14	1	1.0	0.886439176148
15	0	0.5	0.855877879451
15	1	0.75	0.893731487402
16	0	0.105911556495	0.874253036256
16	1	0.105911556495	0.874253036256
17	0	0.842954856361	0.912106644207
17	1	0.842954856361	0.902149842931
18	0	0.83559168925	0.912106644207
18	1	0.83559168925	0.893731487402
19	0	0.122655122655	0.560080735485
19	1	0.965909090909	0.940003450881
19	2	0.965909090909	0.807421176144
20	0	1.0	0.902149842931
20	1	1.0	0.902149842931
21	0	0.138381201044	0.845274784094
21	1	0.138381201044	0.845274784094
22	0	1.0	0.893731487402
22	1	0.555555555556	0.855877879451
23	0	0.137857900318	0.845274784094
23	1	0.137857900318	0.845274784094
24	0	0.731044837235	0.924292784099
24	1	0.267679544205	0.855877879451
25	0	1.0	0.924292784099
25	1	1.0	0.924292784099
26	0	0.20542463317	0.824213288413
26	1	0.871698113208	0.855877879451
27	0	0.115173674589	0.61579545174
27	1	0.115173674589	0.61579545174
28	0	0.0102086107412	0.63453719287
28	1	0.0102816271793	0.63453719287
29	0	0.245283018868	0.859925005664
29	1	0.254901960784	0.848585568197
30	0	0.272040302267	0.874253036256
30	1	0.242152466368	0.874253036256
