Character Number	State Number	SimJ Partial Recall
1	0	0.514598540146
1	1	0.102813852814
1	2	0.511904761905
2	0	0.454545454545
2	1	0.73644338118
3	0	0.00500428939091
3	1	0.00500428939091
4	0	0.461538461538
4	1	0.461538461538
5	0	0.0
5	1	0.0
5	2	0.0
6	0	1.0
6	1	0.345238095238
6	2	0.487764244905
6	3	0.0
6	4	0.0
7	0	0.058064516129
7	1	0.0796460176991
8	0	0.688888888889
8	1	0.379832572298
9	0	0.0927318295739
9	1	0.0663082437276
10	0	1.0
10	1	0.666666666667
10	2	1.0
11	0	1.0
11	1	0.7
12	0	0.0769230769231
12	1	0.0769230769231
13	0	0.00215027711318
13	1	0.00257694541231
14	0	1.0
14	1	1.0
15	0	0.333333333333
15	1	0.75
16	0	0.00179791441927
16	1	0.00179791441927
17	0	1.0
17	1	1.0
18	0	1.0
18	1	1.0
19	0	1.0
19	1	0.444444444444
19	2	1.0
20	0	0.00561649266552
20	1	0.00561649266552
21	0	0.139627659574
21	1	0.383246665608
22	0	1.0
22	1	0.428571428571
23	0	0.000405862457723
23	1	0.000405862457723
24	0	0.267679544205
24	1	0.267679544205
25	0	0.326923076923
25	1	0.326923076923
26	0	0.25
26	1	1.0
27	0	0.0996441281139
27	1	0.142131979695
28	0	0.0505450941526
28	1	0.0882352941176
29	0	0.08
29	1	0.0833333333333
30	0	0.406779661017
30	1	0.666666666667
31	0	0.102678571429
31	1	0.102678571429
32	0	0.528735632184
32	1	0.528735632184
33	0	1.0
33	1	0.0998185117967
33	2	0.571428571429
33	3	0.777777777778
33	4	1.0
34	0	0.515912897822
34	1	0.515912897822
34	2	0.515912897822
34	3	0.467532101515
35	0	0.966292134831
35	1	0.966292134831
36	0	0.0812772133527
36	1	0.113365766227
37	0	0.485714285714
37	1	0.485714285714
38	0	0.474798387097
38	1	0.379506437768
38	2	0.379506437768
39	0	0.104046242775
39	1	0.349514563107
39	2	0.510638297872
39	3	0.43007643049
40	0	0.768762236241
40	1	0.00446253816644
40	2	0.768762236241
41	0	0.0432920222132
41	1	0.0384687208216
42	0	0.568421052632
42	1	0.358090185676
42	2	0.568421052632
43	0	0.00764331210191
43	1	0.00371379054221
43	2	0.00367809327645
44	0	0.00260029717682
44	1	0.0021718895439
45	0	0.122222222222
45	1	0.139240506329
46	0	0.658536585366
46	1	0.658536585366
47	0	0.666666666667
47	1	0.666666666667
48	0	0.103921568627
48	1	0.52171539961
48	2	0.425652535329
49	0	0.00492325514046
49	1	0.00492325514046
50	0	0.246376811594
50	1	0.246376811594
51	0	0.0137931034483
51	1	0.0137931034483
51	2	1.0
52	0	0.947368421053
52	1	0.947368421053
53	0	1.0
53	1	0.375
54	0	0.0048971596474
54	1	0.0048971596474
