Character Number	State Number	SimJ Score	NIC Score
1	0	0.112554112554	0.593205660052
1	1	0.458823529412	0.679009722378
1	2	0.308707124011	0.65011251581
2	0	0.0	0.0
2	1	0.0	0.0
3	0	0	0
3	1	0	0
4	0	0	0
4	1	0	0
5	0	0	0
5	1	0.0	0.0
5	2	0.0	0.0
6	0	1.0	0.831194423825
6	1	0.714285714286	0.86429623498
6	2	0.511156186613	0.826442627029
6	3	0	0
6	4	0	0
7	0	0.0746268656716	0.859925005664
7	1	0.0	0.0
8	0	0.0	0.0
8	1	0.0	0.0
9	0	0.0	0.0
9	1	0.0300751879699	0.501815598662
10	0	0.0	0.0
10	1	0.0516717325228	0.754259938018
10	2	0.0	0.0
11	0	0.0	0.0
11	1	0.0	0.0
12	0	0.0	0.0
12	1	1.0	0.880006901762
13	0	0.00431034482759	0.722498346577
13	1	0	0
14	0	2.55996723242e-05	0.414938227543
14	1	0.451612903226	0.852110095088
15	0	0	0
15	1	0	0
16	0	0	0
16	1	0	0
17	0	0.00230946882217	0.642707673685
17	1	0.00230946882217	0.642707673685
18	0	0.00221344819335	0.616570091855
18	1	0.00221344819335	0.616570091855
19	0	0.0	0.0
19	1	0.0	0.0
19	2	0.0	0.0
20	0	0.0	0.0
20	1	0.0	0.0
21	0	0	0
21	1	0.183486238532	0.777320736296
22	0	0.0	0.0
22	1	0.0	0.0
23	0	0.0	0.0
23	1	0.0	0.0
24	0	0.0	0.0
24	1	0.0	0.0
25	0	0.978260869565	0.902149842931
25	1	0.978260869565	0.902149842931
26	0	0.00175175175175	0.570179839407
26	1	1.0	0.869048031776
27	0	0.11753371869	0.61579545174
27	1	0.11753371869	0.61579545174
28	0	0.0	0.0
28	1	0.00723327305606	0.528085080517
29	0	0.210526315789	0.797197326842
29	1	0.203703703704	0.605606789321
30	0	0.0	0.0
30	1	0.00168959691045	0.449642676298
31	0	0	0
31	1	0.0	0.0
32	0	0.0	0.0
32	1	0.0	0.0
33	0	0.0	0.0
33	1	0.808823529412	0.794596301339
33	2	0.0	0.0
33	3	1.0	0.855877879451
33	4	1.0	0.855877879451
34	0	0.0	0.0
34	1	0.0	0.0
34	2	0.0	0.0
34	3	0.0	0.0
35	0	1.0	0.902149842931
35	1	1.0	0.902149842931
36	0	0.0	0.0
36	1	0.0	0.0
37	0	0.6	0.820010352644
37	1	1.0	0.826442627029
38	0	0.0	0.0
38	1	0.0	0.0
38	2	0.0	0.0
39	0	0.0	0.0
39	1	0.0	0.0
39	2	0.0	0.0
39	3	0.0	0.0
40	0	0.00217138817351	0.549281231482
40	1	0.438775510204	0.859925005664
40	2	0.00217138817351	0.549281231482
41	0	0.0	0.0
41	1	0.254237288136	0.859925005664
42	0	0.0	0.0
42	1	0.0	0.0
42	2	0.0	0.0
43	0	0.0	0.0
43	1	0.167441860465	0.657224888804
43	2	0.0875912408759	0.657224888804
44	0	0.0130881894671	0.700695663285
44	1	0.0130881894671	0.660177565313
45	0	0.0	0.0
45	1	0.142857142857	0.845274784094
46	0	0.015873015873	0.703496852283
46	1	0.0921501706485	0.703496852283
47	0	0.00233644859813	0.583450552665
47	1	0.0833333333333	0.583450552665
48	0	0.0	0.0
48	1	0.510416666667	0.824213288413
48	2	1.0	0.874253036256
49	0	0.0	0.0
49	1	0.0	0.0
50	0	0.0	0.0
50	1	0.0	0.0
51	0	0.5	0.671184614581
51	1	0.153846153846	0.669359726473
51	2	1.0	0.869048031776
52	0	0.0	0.0
52	1	0.0	0.0
53	0	0.0	0.0
53	1	0	0
54	0	0.0106485963214	0.738549271236
54	1	0.0106485963214	0.738549271236
