Character Number	State Number	SimJ Score	NIC Score
1	0	0.964912280702	0.893731487402
1	1	1.0	0.874253036256
1	2	1.0	0.86429623498
2	0	0.297297297297	0.66171601106
2	1	0.297297297297	0.697599461826
3	0	0.122164048866	0.902149842931
3	1	0.122164048866	0.902149842931
4	0	0.0126582278481	0.724221240644
4	1	0.4	0.724221240644
5	0	0.24	0.786359680462
5	1	0.347826086957	0.797197326842
5	2	0.0	0.0
6	0	0.779816513761	0.807421176144
6	1	0.575101488498	0.848585568197
6	2	0.779816513761	0.902149842931
6	3	0	0
6	4	0	0
7	0	0.0666666666667	0.833734938283
7	1	0.0914454277286	0.833734938283
8	0	0.688888888889	0.902149842931
8	1	0.101307189542	0.831194423825
9	0	0.108641975309	0.738549271236
9	1	0.0780141843972	0.738549271236
10	0	0.85	0.893731487402
10	1	0.85	0.912106644207
10	2	0.85	0.893731487402
11	0	0.529045643154	0.726000264809
11	1	0.702479338843	0.902149842931
12	0	0.945945945946	0.886439176148
12	1	0.945945945946	0.869048031776
13	0	0.00215053763441	0.719850011329
13	1	0.00257731958763	0.719850011329
14	0	0.666666666667	0.848585568197
14	1	1.0	0.886439176148
15	0	0.461538461538	0.874253036256
15	1	1.0	0.912106644207
16	0	0.105911556495	0.874253036256
16	1	0.105911556495	0.874253036256
17	0	0.842954856361	0.912106644207
17	1	0.842954856361	0.902149842931
18	0	0.83559168925	0.912106644207
18	1	0.83559168925	0.893731487402
19	0	0.393518518519	0.561645432219
19	1	0.437017994859	0.880006901762
19	2	0.977011494253	0.807421176144
20	0	1.0	0.902149842931
20	1	1.0	0.902149842931
21	0	0.142857142857	0.886439176148
21	1	0.142857142857	0.886439176148
22	0	1.0	0.893731487402
22	1	1.0	0.924292784099
23	0	0.137857900318	0.845274784094
23	1	0.137857900318	0.845274784094
24	0	0.267679544205	0.855877879451
24	1	0.267679544205	0.855877879451
25	0	0.901098901099	0.869048031776
25	1	0.901098901099	0.869048031776
26	0	0.228939544103	0.824213288413
26	1	0.871698113208	0.855877879451
27	0	0.11753371869	0.61579545174
27	1	0.11753371869	0.61579545174
28	0	0.453333333333	0.924292784099
28	1	0.8	0.940003450881
29	0	0.245283018868	0.859925005664
29	1	0.254901960784	0.848585568197
30	0	0.666666666667	0.886439176148
30	1	0.571428571429	0.886439176148
31	0	0.301369863014	0.924292784099
31	1	0.196428571429	0.886439176148
32	0	0.385714285714	0.812465795156
32	1	0.385714285714	0.812465795156
33	0	1.0	0.886439176148
33	1	1.0	0.880006901762
33	2	0.970149253731	0.833734938283
33	3	1.0	0.855877879451
33	4	1.0	0.855877879451
34	0	0.155853725936	0.869048031776
34	1	0.588679245283	0.886439176148
34	2	0.722222222222	0.893731487402
34	3	0.588679245283	0.940003450881
35	0	0.966292134831	0.86429623498
35	1	0.966292134831	0.86429623498
36	0	0.0717948717949	0.436080690622
36	1	0.191780821918	0.893731487402
37	0	0.0738095238095	0.665523614027
37	1	0.469696969697	0.809051482657
38	0	0.55	0.874253036256
38	1	0.461538461538	0.826442627029
38	2	0.461538461538	0.826442627029
39	0	0.0997920997921	0.653552997727
39	1	0.117318435754	0.836399428305
39	2	0.136363636364	0.845274784094
39	3	0.1625	0.912106644207
40	0	1.0	0.940003450881
40	1	1.0	0.940003450881
40	2	1.0	0.940003450881
41	0	0.254237288136	0.912106644207
41	1	0.254237288136	0.859925005664
42	0	1.0	0.912106644207
42	1	0.555555555556	0.912106644207
42	2	1.0	0.912106644207
43	0	0.170955882353	0.659424295267
43	1	0.45045045045	0.658681274112
43	2	0.206896551724	0.658681274112
44	0	0.0836575875486	0.826442627029
44	1	0.23915461624	0.874253036256
45	0	0.0608108108108	0.645699709627
45	1	0.0656934306569	0.645699709627
46	0	0.0378619153675	0.585042199793
46	1	0.0378619153675	0.585042199793
47	0	0.00201823708207	0.583158867904
47	1	0.0675345809601	0.583158867904
48	0	0.254325259516	0.626429460077
48	1	1.0	0.912106644207
48	2	1.0	0.912106644207
49	0	0.010592613799	0.744303136742
49	1	0.010592613799	0.744303136742
50	0	0.016393442623	0.619628517375
50	1	0.016393442623	0.590780859616
51	0	0.0204245094113	0.691888614212
51	1	0.0204245094113	0.704463447649
51	2	0.962264150943	0.869048031776
52	0	0.2	0.741831619403
52	1	0.2	0.720828148745
53	0	1.0	0.848585568197
53	1	1.0	0.848585568197
54	0	0.0106692531523	0.738549271236
54	1	0.0106692531523	0.738549271236
55	0	0.00347447146811	0.629989042845
55	1	0.00353107344633	0.630868874274
55	2	0.967213114754	0.848585568197
56	0	1.0	0.880006901762
56	1	1.0	0.886439176148
57	0	0.374149659864	0.848585568197
57	1	0.252873563218	0.833734938283
58	0	0.150943396226	0.902149842931
58	1	0.150943396226	0.902149842931
59	0	0.426426426426	0.855877879451
59	1	1.0	0.902149842931
60	0	1.0	0.86429623498
60	1	0.384615384615	0.773738389165
61	0	1.0	0.839200617303
61	1	1.0	0.828766859175
62	0	0.177419354839	0.924292784099
62	1	0.177419354839	0.912106644207
63	0	1.0	0.86429623498
63	1	1.0	0.902149842931
64	0	0.149253731343	0.698466324669
64	1	0.00685588920883	0.698466324669
65	0	0.8	0.924292784099
65	1	0.73607748184	0.842153293812
65	2	0.600790513834	0.842153293812
65	3	0	0
66	0	0.000737599114881	0.470266577856
66	1	0.000615858352579	0.470266577856
67	0	0.590256912326	0.855877879451
67	1	0.865544554455	0.893731487402
68	0	0.822784810127	0.912106644207
68	1	0.822784810127	0.902149842931
69	0	0.214285714286	0.902149842931
69	1	0.214285714286	0.902149842931
70	0	0.252631578947	0.735884781214
70	1	0.470588235294	0.940003450881
70	2	1.0	0.940003450881
70	3	0.000859168038949	0.525873109118
71	0	1.0	0.836399428305
71	1	0.0032536490578	0.600398158478
71	2	0.25	0.924292784099
72	0	0.927710843373	0.912106644207
72	1	0.927710843373	0.912106644207
73	0	0.666666666667	0.902149842931
73	1	0.875	0.940003450881
74	0	1.0	0.859925005664
74	1	1.0	0.859925005664
75	0	1.0	0.924292784099
75	1	1.0	0.912106644207
76	0	0.229508196721	0.902149842931
76	1	0.102941176471	0.886439176148
77	0	0.00724637681159	0.750735411128
77	1	1.0	0.902149842931
78	0	1.0	0.855877879451
78	1	1.0	0.855877879451
79	0	0.25	0.86429623498
79	1	1.0	0.902149842931
80	0	1.0	0.855877879451
80	1	1.0	0.855877879451
81	0	0.955555555556	0.902149842931
81	1	0.955555555556	0.902149842931
82	0	1.0	0.816107891979
82	1	0.415254237288	0.893731487402
82	2	1.0	0.855877879451
83	0	0.568965517241	0.86429623498
83	1	0.568965517241	0.86429623498
84	0	1.0	0.855877879451
84	1	1.0	0.855877879451
85	0	0.958333333333	0.962146392049
85	1	0.958333333333	0.962146392049
85	2	1.0	0.86429623498
86	0	0.141193595342	0.684306587624
86	1	0.141193595342	0.684306587624
87	0	0.208955223881	0.689427380502
87	1	0.208955223881	0.724925911227
88	0	1.0	0.855877879451
88	1	1.0	0.855877879451
89	0	0.927927927928	0.880006901762
89	1	0.927927927928	0.880006901762
90	0	0.171775592828	0.874253036256
90	1	0.171775592828	0.86429623498
91	0	0.166883963494	0.833734938283
91	1	1.0	0.893731487402
92	0	1.0	0.924292784099
92	1	0.476737821565	0.912106644207
93	0	0.476923076923	0.86429623498
93	1	0.476923076923	0.86429623498
94	0	0.784090909091	0.893731487402
94	1	0.784090909091	0.893731487402
94	2	1.0	0.893731487402
95	0	0.309278350515	0.912106644207
95	1	0.309278350515	0.912106644207
96	0	1.0	0.855877879451
96	1	1.0	0.855877879451
97	0	0.46408839779	0.874253036256
97	1	0.46408839779	0.874253036256
98	0	0.8	0.962146392049
98	1	0.19512195122	0.924292784099
98	2	0.8	0.940003450881
99	0	0.384615384615	0.839200617303
99	1	0.384615384615	0.839200617303
100	0	0.0123119015048	0.383654442576
100	1	0.0177865612648	0.383654442576
101	0	0.0802919708029	0.617902740663
101	1	0.207547169811	0.639573069892
102	0	0.75	0.902149842931
102	1	1.0	0.886439176148
102	2	1.0	0.855877879451
103	0	0.00244604316547	0.646791130676
103	1	0.0020415515792	0.646791130676
104	0	1.0	0.855877879451
104	1	1.0	0.924292784099
105	0	0.00505348269182	0.605726594588
105	1	0.00274642278432	0.605726594588
106	0	0.115	0.674744499978
106	1	0.147435897436	0.675888232095
107	0	1.0	0.940003450881
107	1	1.0	0.962146392049
108	0	0.5	0.940003450881
108	1	0.4	0.940003450881
109	0	1.0	0.855877879451
109	1	1.0	0.855877879451
110	0	0.931034482759	0.886439176148
110	1	0.931034482759	0.893731487402
110	2	0.931034482759	0.893731487402
111	0	0.0875303924974	0.742806845541
111	1	0.111860795455	0.831194423825
112	0	0.823529411765	0.886439176148
112	1	0.625	0.924292784099
113	0	0.000755779104011	0.63215088649
113	1	0.000755779104011	0.63215088649
114	0	0.195652173913	0.582789871822
114	1	0.176855895197	0.582789871822
115	0	1.0	0.912106644207
115	1	0.444444444444	0.818024271501
115	2	1.0	0.893731487402
115	3	0.002886002886	0.598194935051
116	0	0.00194916422201	0.598264636672
116	1	0.00194916422201	0.598264636672
117	0	0.362297496318	0.874253036256
117	1	0.931818181818	0.874253036256
118	0	1.0	0.818024271501
118	1	1.0	0.818024271501
119	0	0.00282854656223	0.577320440356
119	1	0.00282854656223	0.577320440356
120	0	0.833333333333	0.795881330333
120	1	0.833333333333	0.807421176144
121	0	0.0165137614679	0.383654442576
121	1	0.0183299389002	0.383654442576
122	0	0.00805467415182	0.740400676077
122	1	0.00805467415182	0.740400676077
123	0	0.175	0.845274784094
123	1	0.154981549815	0.839200617303
124	0	0.367346938776	0.848585568197
124	1	0.681818181818	0.86429623498
125	0	0.332129963899	0.962146392049
125	1	0.305755395683	0.690360928235
125	2	0.0036960539189	0.626080133433
126	0	1.0	0.893731487402
126	1	1.0	0.893731487402
127	0	0.0876747141042	0.55314051748
127	1	0.644859813084	0.859925005664
127	2	0.169950738916	0.553847170314
128	0	1.0	0.855877879451
128	1	1.0	0.855877879451
129	0	1.0	0.924292784099
129	1	1.0	0.924292784099
130	0	0.00591465990706	0.709571019074
130	1	0.0228758169935	0.709571019074
131	0	0.0443581509969	0.831194423825
131	1	0.0443581509969	0.831194423825
132	0	0.27358490566	0.807421176144
132	1	0.27358490566	0.807421176144
133	0	1.0	0.940003450881
133	1	1.0	0.902149842931
134	0	0.822784810127	0.801347009353
134	1	0.822784810127	0.801347009353
134	2	0.822784810127	0.869048031776
135	0	0.583333333333	0.818024271501
135	1	0.583333333333	0.818024271501
136	0	1.0	0.86429623498
136	1	1.0	0.86429623498
137	0	1.0	0.855877879451
137	1	1.0	0.855877879451
137	2	1.0	0.962146392049
138	0	1.0	0.836399428305
138	1	1.0	0.836399428305
139	0	0.806451612903	0.836399428305
139	1	0.806451612903	0.826442627029
140	0	0.00884559399843	0.733344266756
140	1	0.00740463023714	0.733344266756
141	0	0.0056685561854	0.704953237591
141	1	0.00751010976314	0.75130726151
142	0	0.194029850746	0.653649059691
142	1	0.194029850746	0.687249900872
142	2	1.0	0.775500193966
143	0	1.0	0.902149842931
143	1	1.0	0.902149842931
144	0	0.0683012259194	0.540692482017
144	1	0.0527740189445	0.540692482017
