Character Number	State Number	SimJ Partial Recall
114	1	0.0
115	0	0.0
115	1	0.0
115	2	0.0
115	3	0.0
116	0	0.000117947709849
116	1	0.000353229975452
117	0	0.0
117	1	0.0
118	0	0.5
118	1	0.5
119	0	0.0
119	1	0.0
120	0	0.26113671275
120	1	0.0
121	0	0.0203606688644
121	1	0.022881468103
122	0	0.0
122	1	0.00402212166918
123	0	0.224066390042
123	1	0.0
124	0	0.11862396204
124	1	0.227272727273
125	0	0.0
125	1	0.0811465113624
125	2	0.0
126	0	0.0
126	1	0.0
127	0	0.0456953642384
127	1	0.228236628701
127	2	0.0304635761589
128	0	0.0
128	1	0.0
129	0	0.0
129	1	0.0748221676062
130	0	0.00304697582381
130	1	0.0
131	0	0.00052008841503
131	1	0.000796675494693
132	0	0.139871382637
132	1	0.731707317073
133	0	0.0
133	1	0.0
134	0	0.0
134	1	0.0
134	2	0.5
135	0	0.0316711590296
135	1	0.0316711590296
136	0	0.383512544803
136	1	0.383512544803
137	0	0.5
137	1	0.5
137	2	0.0
138	0	0.5
138	1	0.5
139	0	0.0
139	1	0.324468085106
140	0	0.0
140	1	0.0
141	0	0.00237440984746
141	1	0.00308969623592
142	0	0.5
142	1	0.5
142	2	0.375
143	0	0.0
143	1	0.0
144	0	0.0
144	1	0.0
145	0	0.0
145	1	0.0
145	2	0.0
145	3	0.0
146	0	0.000959670969954
146	1	0.00209065047722
147	0	0.46551724138
147	1	0.46551724138
148	0	0.0
148	1	0.0
148	2	0.0
149	0	1.0
149	1	1.0
150	0	0.0
150	1	0.0
150	2	0.0
150	3	0.0
151	0	0.0
151	1	0.0
152	0	0.0
152	1	0.0
153	0	0.09649122807
153	1	0.09649122807
154	0	0.0
154	1	0.0
155	0	0.00260439025786
155	1	0.569296375267
156	0	0.5
156	1	0.5
157	0	1.0
157	1	1.0
158	0	0.0
158	1	0.105263157894
159	0	0.00125962489993
159	1	0.00161852505408
160	0	0.224066390042
160	1	0.0
161	0	0.0
161	1	0.0
162	0	0.5
162	1	0.5
163	0	0.5
163	1	0.5
164	0	0.00379633765074
164	1	0.00570015219109
165	0	0.00598086124402
165	1	0.00889492394935
166	0	0.0
166	1	0.0
166	2	0.0
167	0	0.0
167	1	0.0
168	0	0.0108033240997
168	1	0.0
169	0	0.0
169	1	0.0
170	0	1.0
170	1	1.0
170	2	1.0
171	0	0.049557522124
171	1	0.0
172	0	0.0
172	1	0.0
173	0	0.145161290323
173	1	0.145161290323
174	0	0.333333333333
174	1	0.333333333333
175	0	0.25
175	1	0.25
176	0	0.0
176	1	0.0
177	0	0.5
177	1	0.5
178	0	0.0
178	1	0.0
179	0	0.0
179	1	0.0
180	0	0.5
180	1	0.5
180	2	0.5
181	0	0.0458444602858
181	1	0.00292716408269
181	2	0.0705614716205
182	0	0.5
182	1	0.0
182	2	0.0
183	0	0.09
183	1	0.18
184	0	0.146892655367
184	1	0.146892655367
184	2	0.146892655367
184	3	0.114035087719
185	0	0.0
185	1	0.000977983988355
186	0	0.211209548419
186	1	0.0662393162393
186	2	0.0333333333334
186	3	0.268927648579
187	0	0.0
187	1	0.0
188	0	1.0
188	1	0.428571428571
188	2	0.428571428571
189	0	0.00207642588657
189	1	0.0762030686583
190	0	0.5
190	1	0.133333333333
190	2	0.0
191	0	0.0
191	1	0.0
192	0	0.0
192	1	0.0
193	0	0.00068796362766
193	1	0.000573938214305
