Character Number	State Number	SimJ Partial Precision
139	1	0.109170305677
140	0	0.00882582951626
140	1	0.00739077556366
141	0	0.0232558139535
141	1	0.030534351145
142	0	0.509803921569
142	1	1.0
142	2	0.509803921569
143	0	0.777777777778
143	1	0.777777777778
144	0	0.0265780730897
144	1	0.0265780730897
145	0	1.0
145	1	1.0
145	2	1.0
145	3	1.0
146	0	0.0188679245283
146	1	0.0188679245283
147	0	0.896551724138
147	1	0.896551724138
148	0	0.269662921348
148	1	0.251572327044
148	2	0.198347107438
149	0	1.0
149	1	1.0
150	0	0.120234604106
150	1	0.120234604106
150	2	0.120234604106
150	3	0.120234604106
151	0	0.848484848485
151	1	0.848484848485
152	0	0.214285714286
152	1	0.214285714286
153	0	0.19298245614
153	1	0.19298245614
154	0	0.871794871795
154	1	0.871794871795
155	0	0.00266666666667
155	1	1.0
156	0	1.0
156	1	1.0
157	0	1.0
157	1	1.0
158	0	0.190476190476
158	1	0.190476190476
159	0	0.642764015645
159	1	0.208500740114
160	0	0.583333333334
160	1	1.0
161	0	1.0
161	1	1.0
162	0	1.0
162	1	1.0
163	0	0.23704541172
163	1	0.27868852459
164	0	0.666666666667
164	1	1.0
165	0	0.44860144915
165	1	0.549550739958
166	0	0.429128014842
166	1	0.384157303371
166	2	0.54742114237
167	0	0.00650289017341
167	1	0.00650289017341
168	0	0.948717948718
168	1	0.948717948718
169	0	0.124069478908
169	1	0.0582479030755
170	0	0.962264150943
170	1	0.772727272727
170	2	0.772727272727
171	0	0.287878787879
171	1	0.287878787879
172	0	0.125244618395
172	1	0.125244618395
173	0	1.0
173	1	1.0
174	0	1.0
174	1	1.0
175	0	0.0697730368483
175	1	0.0809557299208
176	0	0.405405405405
176	1	0.405405405405
177	0	1.0
177	1	1.0
178	0	0.708333333333
178	1	0.412549900199
179	0	0.353658536585
179	1	0.353658536585
180	0	0.534246575342
180	1	0.534246575342
180	2	0.534246575342
181	0	0.00939480281775
181	1	0.00878149224806
181	2	0.0100359911406
182	0	0.931506849315
182	1	0.931506849315
182	2	0.284518828452
183	0	0.1875
183	1	0.36
184	0	0.440677966102
184	1	0.440677966102
184	2	0.440677966102
184	3	0.342105263158
185	0	1.0
185	1	1.0
186	0	0.361933269923
186	1	0.109677419355
186	2	0.0657439446367
186	3	0.23194119738
187	0	0.251435750179
187	1	0.254310344828
188	0	1.0
188	1	0.363636363636
188	2	0.714285714286
189	0	1.0
189	1	0.25
190	0	0.28813559322
190	1	0.253042155584
190	2	0.28813559322
191	0	0.0
191	1	0.0
192	0	0.0205761316872
192	1	0.0197628458498
193	0	0.970588235294
193	1	0.970588235294
194	0	1.0
194	1	1.0
195	0	0.722222222222
195	1	1.0
196	0	0.365495954346
196	1	0.416666666667
196	2	1.0
197	0	0.280991735537
197	1	0.280991735537
198	0	0.0431654676259
198	1	0.0264900662252
199	0	0.310714285714
199	1	0.3625
200	0	0.606060606061
200	1	0.606060606061
201	0	0.75
201	1	0.75
201	2	1.0
202	0	1.0
202	1	1.0
203	0	1.0
203	1	1.0
