Character Number	State Number	SimJ Partial Recall
1	0	0.529387548293
1	1	0.371391549138
1	2	0.371391549138
2	0	0.297297297297
2	1	0.236080342637
3	0	0.122164048866
3	1	0.122164048866
4	0	0.0126582278481
4	1	0.4
5	0	0.15305785124
5	1	0.206970894718
5	2	0.0
6	0	0.439155070322
6	1	0.339316883104
6	2	0.395421651185
6	3	0.0
6	4	0.0
7	0	0.0666666666667
7	1	0.0914454277286
8	0	0.626856240127
8	1	0.101307189542
9	0	0.108641975309
9	1	0.0780141843972
10	0	0.85
10	1	0.85
10	2	0.85
11	0	0.529045643154
11	1	0.509737271979
12	0	0.945945945946
12	1	0.945945945946
13	0	0.00215053763441
13	1	0.00257731958763
14	0	0.666666666667
14	1	1.0
15	0	0.461538461538
15	1	1.0
16	0	0.105911556495
16	1	0.105911556495
17	0	0.842954856361
17	1	0.842954856361
18	0	0.83559168925
18	1	0.83559168925
19	0	0.393518518519
19	1	0.437017994859
19	2	0.977011494253
20	0	1.0
20	1	1.0
21	0	0.142857142857
21	1	0.142857142857
22	0	1.0
22	1	1.0
23	0	0.137857900318
23	1	0.137857900318
24	0	0.267679544205
24	1	0.267679544205
25	0	0.901098901099
25	1	0.901098901099
26	0	0.228939544103
26	1	0.871698113208
27	0	0.11753371869
27	1	0.11753371869
28	0	0.453333333333
28	1	0.8
29	0	0.245283018868
29	1	0.254901960784
30	0	0.666666666667
30	1	0.571428571429
31	0	0.301369863014
31	1	0.196428571429
32	0	0.385714285714
32	1	0.385714285714
33	0	0.980099502487
33	1	1.0
33	2	0.83724235963
33	3	0.722222222222
33	4	1.0
34	0	0.155853725936
34	1	0.588679245283
34	2	0.722222222222
34	3	0.588679245283
35	0	0.966292134831
35	1	0.966292134831
36	0	0.0717948717949
36	1	0.191780821918
37	0	0.0738095238095
37	1	0.469696969697
38	0	0.55
38	1	0.31993006993
38	2	0.455769230769
39	0	0.0997920997921
39	1	0.106563409494
39	2	0.0874589266157
39	3	0.10612421754
40	0	1.0
40	1	1.0
40	2	1.0
41	0	0.14621586629
41	1	0.143938215933
42	0	1.0
42	1	0.555555555556
42	2	1.0
43	0	0.170955882353
43	1	0.45045045045
43	2	0.206896551724
44	0	0.0836575875486
44	1	0.23915461624
45	0	0.0608108108108
45	1	0.0656934306569
46	0	0.0378619153675
46	1	0.0378619153675
47	0	0.00201823708207
47	1	0.01688364524
48	0	0.254325259516
48	1	0.798722856046
48	2	0.971830985915
49	0	0.010592613799
49	1	0.010592613799
50	0	0.016393442623
50	1	0.016393442623
51	0	0.0204245094113
51	1	0.0204245094113
51	2	0.962264150943
52	0	0.2
52	1	0.2
53	0	1.0
53	1	1.0
54	0	0.0106692531523
54	1	0.0106692531523
55	0	0.00347447146811
55	1	0.00353107344633
55	2	0.967213114754
56	0	1.0
56	1	1.0
57	0	0.374149659864
57	1	0.252873563218
58	0	0.150943396226
58	1	0.150943396226
59	0	0.426426426426
59	1	1.0
60	0	1.0
60	1	0.384615384615
61	0	1.0
61	1	1.0
62	0	0.177419354839
62	1	0.177419354839
63	0	1.0
63	1	0.611111111111
64	0	0.149253731343
64	1	0.00685588920883
65	0	0.8
65	1	0.73607748184
65	2	0.600790513834
65	3	0.0
66	0	0.000737599114881
66	1	0.000615858352579
67	0	0.590256912326
67	1	0.865544554455
68	0	0.822784810127
68	1	0.822784810127
69	0	0.214285714286
69	1	0.214285714286
70	0	0.252631578947
70	1	0.235829094974
70	2	0.500698277582
70	3	0.000859168038949
71	0	1.0
71	1	0.00310668500082
71	2	0.25
72	0	0.927710843373
72	1	0.927710843373
73	0	0.666666666667
73	1	0.875
74	0	1.0
74	1	1.0
75	0	1.0
75	1	1.0
76	0	0.229508196721
76	1	0.102941176471
77	0	0.00724637681159
77	1	1.0
78	0	1.0
78	1	1.0
79	0	0.25
79	1	1.0
80	0	1.0
80	1	1.0
81	0	0.955555555556
81	1	0.955555555556
82	0	0.55730994152
82	1	0.274112871697
82	2	1.0
83	0	0.568965517241
83	1	0.568965517241
84	0	1.0
84	1	1.0
85	0	0.958333333333
85	1	0.958333333333
85	2	1.0
86	0	0.141193595342
86	1	0.141193595342
87	0	0.208955223881
87	1	0.208955223881
88	0	1.0
88	1	1.0
89	0	0.927927927928
89	1	0.927927927928
90	0	0.171775592828
90	1	0.171775592828
91	0	0.166883963494
91	1	1.0
92	0	0.932835820895
92	1	0.476737821565
93	0	0.476923076923
93	1	0.476923076923
94	0	0.784090909091
94	1	0.784090909091
94	2	1.0
95	0	0.309278350515
95	1	0.309278350515
96	0	1.0
96	1	1.0
97	0	0.46408839779
97	1	0.46408839779
98	0	0.8
98	1	0.19512195122
98	2	0.8
99	0	0.384615384615
99	1	0.384615384615
100	0	0.0123119015048
100	1	0.0177865612648
101	0	0.0802919708029
101	1	0.207547169811
102	0	0.75
102	1	1.0
102	2	1.0
103	0	0.00244604316547
103	1	0.0020415515792
104	0	1.0
104	1	0.607142857143
105	0	0.00505348269182
105	1	0.00274642278432
106	0	0.115
106	1	0.136623931624
107	0	1.0
107	1	1.0
108	0	0.5
108	1	0.4
109	0	1.0
109	1	1.0
110	0	0.931034482759
110	1	0.518876925174
110	2	0.505576588561
111	0	0.0875303924974
111	1	0.111860795455
112	0	0.498541565387
112	1	0.575
113	0	0.000755779104011
113	1	0.000755779104011
114	0	0.195652173913
114	1	0.176855895197
115	0	0.410011432305
115	1	0.264475743349
115	2	0.410011432305
115	3	0.002886002886
116	0	0.00194916422201
116	1	0.00194916422201
117	0	0.342354514869
117	1	0.819357366771
118	0	1.0
118	1	1.0
119	0	0.00282854656223
119	1	0.00282854656223
120	0	0.833333333333
120	1	0.833333333333
121	0	0.0165137614679
121	1	0.0183299389002
122	0	0.00805467415182
122	1	0.00805467415182
123	0	0.164990774907
123	1	0.0910566663804
124	0	0.367346938776
124	1	0.681818181818
125	0	0.290154988567
125	1	0.251879361735
125	2	0.0036960539189
126	0	1.0
126	1	1.0
127	0	0.0876747141042
127	1	0.644859813084
127	2	0.169950738916
128	0	1.0
128	1	1.0
129	0	0.833333333334
129	1	1.0
130	0	0.00591465990706
130	1	0.0228758169935
131	0	0.0443581509969
131	1	0.0443581509969
132	0	0.27358490566
132	1	0.27358490566
133	0	0.891836734694
133	1	0.71768707483
134	0	0.822784810127
134	1	0.822784810127
134	2	0.822784810127
135	0	0.583333333333
135	1	0.583333333333
136	0	1.0
136	1	1.0
137	0	1.0
137	1	1.0
137	2	1.0
138	0	1.0
138	1	1.0
139	0	0.806451612903
139	1	0.806451612903
140	0	0.00884559399843
140	1	0.00740463023714
141	0	0.0056685561854
141	1	0.00751010976314
142	0	0.194029850746
142	1	0.194029850746
142	2	1.0
143	0	1.0
143	1	1.0
144	0	0.0683012259194
144	1	0.0527740189445
145	0	1.0
145	1	1.0
145	2	1.0
145	3	1.0
146	0	0.369631081804
146	1	0.427511337089
147	0	0.931034482759
147	1	0.931034482759
148	0	0.296296296296
148	1	0.296296296296
148	2	0.296296296296
149	0	1.0
149	1	1.0
150	0	0.0
150	1	0.0
150	2	0.0
150	3	0.0
151	0	0.878787878788
151	1	0.878787878788
152	0	0.428571428571
152	1	0.428571428571
153	0	0.19298245614
153	1	0.19298245614
154	0	0.85
154	1	0.85
155	0	0.00266666666667
155	1	1.0
156	0	0.283582089552
156	1	0.283582089552
157	0	1.0
157	1	1.0
158	0	0.183333333333
158	1	0.183333333333
159	0	0.00237995240095
159	1	0.00284614096769
160	0	0.175
160	1	0.175
161	0	0.1
161	1	0.1
162	0	0.958333333333
162	1	0.958333333333
163	0	1.0
163	1	1.0
164	0	1.0
164	1	1.0
165	0	0.762886597938
165	1	0.161290322581
166	0	0.837837837838
166	1	0.458128078818
166	2	0.837837837838
167	0	1.0
167	1	1.0
168	0	0.145833333334
168	1	0.10608424337
169	0	0.222672064777
169	1	0.0783475783476
170	0	0.123786407767
170	1	0.123786407767
170	2	0.123786407767
171	0	0.0218120805369
171	1	0.0281995661605
172	0	0.25
172	1	0.0049712699335
173	0	1.0
173	1	1.0
174	0	1.0
174	1	1.0
175	0	0.428571428571
175	1	1.0
176	0	0.372093023256
176	1	0.372093023256
177	0	1.0
177	1	1.0
178	0	0.75
178	1	0.0161968540726
179	0	0.353658536585
179	1	0.353658536585
180	0	1.0
180	1	1.0
180	2	1.0
181	0	0.276764938625
181	1	0.191865147854
181	2	0.281007751938
182	0	0.621951219512
182	1	0.621951219512
182	2	0.063670411985
183	0	0.0
183	1	0.0
184	0	0.913580246914
184	1	0.913580246914
184	2	0.913580246914
184	3	0.660714285714
185	0	0.226192635589
185	1	0.855868222375
186	0	0.496629213483
186	1	0.224199288256
186	2	0.0810810810811
186	3	0.461538461538
187	0	0.0945454545455
187	1	0.468468468468
188	0	1.0
188	1	0.363636363636
188	2	0.363636363636
189	0	1.0
189	1	0.25
190	0	0.406779661017
190	1	0.406779661017
190	2	0.406779661017
191	0	0.0944444444444
191	1	0.0666666666667
192	0	0.169321169012
192	1	0.169321169012
193	0	0.970588235294
193	1	0.970588235294
194	0	0.289156626506
194	1	0.289156626506
195	0	1.0
195	1	1.0
196	0	0.43109540636
196	1	0.416666666667
196	2	1.0
197	0	0.328358208955
197	1	0.328358208955
198	0	0.264119601329
198	1	0.514563106796
199	0	0.318021201413
199	1	0.37037037037
200	0	0.923913043478
200	1	0.923913043478
201	0	0.75
201	1	0.375
201	2	1.0
202	0	1.0
202	1	1.0
203	0	1.0
203	1	1.0
