Character Number	State Number	SimJ Partial Precision
1	0	0.49021741427
1	1	0.507761273919
1	2	0.507761273919
2	0	0.297297297297
2	1	0.208916685752
3	0	0.122164048866
3	1	0.122164048866
4	0	0.0126582278481
4	1	0.4
5	0	0.210909090909
5	1	0.264822134388
5	2	0.0
6	0	0.391860215729
6	1	0.289985855691
6	2	0.498396911662
6	3	0.0
6	4	0.0
7	0	0.0666666666667
7	1	0.0914454277286
8	0	0.684249084249
8	1	0.100408896565
9	0	0.108641975309
9	1	0.0780141843972
10	0	0.85
10	1	0.85
10	2	0.85
11	0	0.529045643154
11	1	0.430530714197
12	0	0.945945945946
12	1	0.945945945946
13	0	0.00215053763441
13	1	0.00257731958763
14	0	0.666666666667
14	1	1.0
15	0	0.461538461538
15	1	1.0
16	0	0.105911556495
16	1	0.105911556495
17	0	0.842954856361
17	1	0.842954856361
18	0	0.83559168925
18	1	0.83559168925
19	0	0.393518518519
19	1	0.437017994859
19	2	0.977011494253
20	0	0.68309859155
20	1	0.68309859155
21	0	0.142857142857
21	1	0.142857142857
22	0	1.0
22	1	1.0
23	0	0.137857900318
23	1	0.137857900318
24	0	0.267679544205
24	1	0.267679544205
25	0	0.901098901099
25	1	0.901098901099
26	0	0.228939544103
26	1	0.550318828655
27	0	0.11753371869
27	1	0.11753371869
28	0	0.453333333333
28	1	0.8
29	0	0.245283018868
29	1	0.254901960784
30	0	0.666666666667
30	1	0.571428571429
31	0	0.301369863014
31	1	0.196428571429
32	0	0.385714285714
32	1	0.385714285714
33	0	0.980099502487
33	1	1.0
33	2	0.83724235963
33	3	0.722222222222
33	4	1.0
34	0	0.155853725936
34	1	0.588679245283
34	2	0.722222222222
34	3	0.588679245283
35	0	0.966292134831
35	1	0.966292134831
36	0	0.0717948717949
36	1	0.191780821918
37	0	0.0738095238095
37	1	0.469696969697
38	0	0.55
38	1	0.461538461538
38	2	0.461538461538
39	0	0.0997920997921
39	1	0.106563409494
39	2	0.115990583122
39	3	0.129471906941
40	0	1.0
40	1	1.0
40	2	1.0
41	0	0.1786945753
41	1	0.169372165195
42	0	1.0
42	1	0.555555555556
42	2	1.0
43	0	0.170955882353
43	1	0.45045045045
43	2	0.206896551724
44	0	0.0836575875486
44	1	0.23915461624
45	0	0.0608108108108
45	1	0.0656934306569
46	0	0.0371957978664
46	1	0.0371957978664
47	0	0.00201823708207
47	1	0.0150128226759
48	0	0.254325259516
48	1	0.798722856046
48	2	0.701264230262
49	0	0.010592613799
49	1	0.010592613799
50	0	0.016393442623
50	1	0.016393442623
51	0	0.0204245094113
51	1	0.0204245094113
51	2	0.962264150943
52	0	0.2
52	1	0.2
53	0	1.0
53	1	1.0
54	0	0.0106692531523
54	1	0.0106692531523
55	0	0.00347447146811
55	1	0.00350044303823
55	2	0.967213114754
56	0	1.0
56	1	1.0
57	0	0.374149659864
57	1	0.252873563218
58	0	0.150943396226
58	1	0.0932652924191
59	0	0.426426426426
59	1	1.0
60	0	0.607142857143
60	1	0.384615384615
61	0	1.0
61	1	1.0
62	0	0.177419354839
62	1	0.177419354839
63	0	1.0
63	1	0.611111111111
64	0	0.149253731343
64	1	0.00685588920883
65	0	0.8
65	1	0.73607748184
65	2	0.578783535305
65	3	0.0
66	0	0.000737599114881
66	1	0.000615858352579
67	0	0.590256912326
67	1	0.865544554455
68	0	0.822784810127
68	1	0.822784810127
69	0	0.214285714286
69	1	0.214285714286
70	0	0.252631578947
70	1	0.470588235294
70	2	1.0
70	3	0.000859168038949
71	0	1.0
71	1	0.00300039849204
