24	0	UBERON_0009979BFO_0000050BSPO_0000682BFO_0000050BSPO_0000077BFO_0000050UBERON_0006597PATO_0001961UBERON_0009979BFO_0000050BSPO_0000683BFO_0000050BSPO_0000077BFO_0000050UBERON_0006597	C_EQ_1
24	1	UBERON_0009979BFO_0000050BSPO_0000682BFO_0000050BSPO_0000077BFO_0000050UBERON_0006597PATO_0001505UBERON_0009979BFO_0000050BSPO_0000683BFO_0000050BSPO_0000077BFO_0000050UBERON_0006597	C_EQ_1
25	0	UBERON_0001479BSPO_0000103UBERON_0009879PATO_0000462	C_EQ_1
25	1	UBERON_0001479BSPO_0000103UBERON_0009879PATO_0000467	C_EQ_1
26	0	UBERON_0000152BSPO_0000120UBERON_0000468PATO_0001505UBERON_0000152BSPO_0000121UBERON_0000468	C_EQ_1
26	1	UBERON_0000152BSPO_0000120UBERON_0000468PATO_0001590UBERON_0000152BSPO_0000121UBERON_0000468	C_EQ_1
27	0	UBERON_0002230PATO_0001784	C_EQ_1
27	1	UBERON_0002230PATO_0002034	C_EQ_1
28	0	UBERON_0000468BFO_0000053UBERON_2002283PATOTEMP_9d816e6d-d647-4a6a-83a4-6df7f4579052UBERON_4000164	C_EQ_1
28	1	UBERON_0000468BFO_0000053UBERON_2002283PATO_0002463UBERON_2000178	C_EQ_1
29	0	UBERON_0003101BFO_0000051UBERONTEMP_b89569c0-c78e-4d3b-aa70-42bfaf85f452UBERON_in_lateral_side_ofUBERON_0000468PATO_0000462	C_EQ_1
29	1	UBERON_0003101BFO_0000051UBERONTEMP_b89569c0-c78e-4d3b-aa70-42bfaf85f452UBERON_in_lateral_side_ofUBERON_0000468PATO_0000467	C_EQ_1
30	0	UBERON_3000543PATO_0001654UBERON_0004529BFO_0000050UBERON_0004744	C_EQ_1
30	1	UBERON_3000543PATO_0001653UBERON_0004529BFO_0000050UBERON_0004744	C_EQ_1
31	0	UBERONTEMP_4782dceb-2798-4fc5-bc6a-f97dda50f7f0BFO_0000050UBERON_0005094PATO_0000462	C_EQ_1
31	1	UBERONTEMP_4782dceb-2798-4fc5-bc6a-f97dda50f7f0BFO_0000050UBERON_0005094PATO_0000467	C_EQ_1
32	0	UBERONTEMP_0238a879-c73c-4c7a-953b-9f5cda48db02PATO_0000467	C_EQ_1
32	1	UBERONTEMP_0238a879-c73c-4c7a-953b-9f5cda48db02PATO_0000462	C_EQ_1
33	0	UBERON_0004649PATO_0002391	C_EQ_1
33	1	UBERON_0004649PATOTEMP_07538b58-954a-4d9f-8d4d-ac5d453e4615	C_EQ_1
33	2	UBERON_0004649PATO_0001870	C_EQ_1
33	3	UBERON_0004649PATO_0000588	C_EQ_1
33	3	UBERON_0004649PATOTEMP_517eec99-06f8-46b2-a906-c20b72edcd9d	C_EQ_2
33	4	UBERON_0004649PATO_0000462	C_EQ_1
34	0	BSPO_0000072BFO_0000050UBERON_0018373PATO_0002463UBERON_0006428	C_EQ_1
34	1	BSPO_0000072BFO_0000050UBERON_0018373PATO_0002463UBERON_0006428	C_EQ_1
34	1	BSPO_0000072BFO_0000050UBERON_0018373PATO_0002463UBERON_0004746	C_EQ_2
34	2	BSPO_0000072BFO_0000050UBERON_0018373PATO_0002463UBERON_0004746	C_EQ_1
34	3	BSPO_0000072BFO_0000050UBERON_0018373PATO_0002463UBERON_0004746	C_EQ_1
34	3	BSPO_0000072BFO_0000050UBERON_0018373PATO_0002463UBERON_0000210	C_EQ_2
35	0	UBERON_0003674BFO_0000050UBERON_0003277PATO_0000467	C_EQ_1
35	1	UBERON_0003674BFO_0000050UBERON_0003277PATO_0000462	C_EQ_1
36	0	UBERON_0006844BFO_0000050UBERON_2002015BFO_0000050UBERON_0003278PATOTEMP_e3db5ce9-cd00-46fd-ac2a-4e826fc6e84a	C_EQ_1
36	1	UBERON_0006844BFO_0000050UBERON_2002015BFO_0000050UBERON_0003278PATOTEMP_85fc2166-d11b-4aae-95f5-21522ee77e9c	C_EQ_1
36	1	UBERON_0006844BFO_0000050UBERON_2002015BFO_0000050UBERON_0003278PATO_0005009	C_EQ_2
37	0	UBERON_0002542UBERON_attaches_toUBERON_0001567PATO_0000462	C_EQ_1
37	1	UBERON_0002542UBERON_attaches_toUBERON_0001567PATO_0000467	C_EQ_1
38	0	UBERON_0017163PATO_0000462	C_EQ_1
38	0	UBERON_0008201PATO_0000462	C_EQ_2
38	1	UBERON_0017163PATO_0000467	C_EQ_1
38	1	UBERON_0008201PATO_0000462	C_EQ_2
38	2	UBERON_0017163PATO_0000462	C_EQ_1
38	2	UBERON_0008201PATO_0000467	C_EQ_2
39	0	UBERON_0008201BFO_0000053PATO_0002440PATO_0000462	C_EQ_1
39	1	UBERON_0008201BFO_0000053PATO_0002440PATO_0002397	C_EQ_1
39	2	UBERON_0008201BFO_0000053PATO_0002440PATO_0001154	C_EQ_1
39	3	UBERON_0008201BFO_0000053PATO_0002440PATO_0002397	C_EQ_1
39	3	UBERON_0008201BFO_0000053PATO_0002440PATO_0001154	C_EQ_2
40	0	BSPO_0000009BFO_0000050UBERON_0001681PATO_0001633BSPO_0000682BFO_0000050UBERON_0001681	C_EQ_1
40	1	BSPO_0000009BFO_0000050UBERON_0001681PATO_0001653BSPO_0000682BFO_0000050UBERON_0001681	C_EQ_1
40	2	BSPO_0000009BFO_0000050UBERON_0001681PATO_0001632BSPO_0000682BFO_0000050UBERON_0001681	C_EQ_1
41	0	UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029BFO_0000053PATO_0002232PATO_0000462	C_EQ_1
41	0	UBERON_0004704BFO_0000050UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029PATO_0000462	C_EQ_2
41	1	UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029BFO_0000053PATO_0002232PATO_0000467	C_EQ_1
41	1	UBERON_0004704BFO_0000050UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029PATO_0000467	C_EQ_2
42	0	BSPO_0000400BFO_0000050UBERON_0011593PATO_0005017	C_EQ_1
42	1	BSPO_0000400BFO_0000050UBERON_0011593PATO_0000411	C_EQ_1
42	2	BSPO_0000400BFO_0000050UBERON_0011593PATO_0005018	C_EQ_1
43	0	UBERON_0001075BFO_0000050UBERON_0001092PATOTEMP_08f33581-2b05-477a-9213-dda0e0972f7aUBERON_0001075BFO_0000050UBERON_0002413	C_EQ_1
43	1	UBERON_0001075BFO_0000050UBERON_0001092PATO_0000574UBERON_0001075BFO_0000050UBERON_0002413	C_EQ_1
43	2	UBERON_0001075BFO_0000050UBERON_0001092PATO_0000573UBERON_0001075BFO_0000050UBERON_0002413	C_EQ_1
44	0	UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0RO_0002150UBERONTEMP_1464c6a6-3dfd-4012-a7f9-2345d6c35a4dPATO_0000462	C_EQ_1
44	0	UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0RO_0002150UBERONTEMP_f8e06136-ea33-4350-86f8-ae94bee54e43PATO_0000462	C_EQ_2
44	1	UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0RO_0002150UBERONTEMP_1464c6a6-3dfd-4012-a7f9-2345d6c35a4dPATO_0000467	C_EQ_1
44	1	UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0RO_0002150UBERONTEMP_f8e06136-ea33-4350-86f8-ae94bee54e43PATO_0000467	C_EQ_2
45	0	UBERON_0010516BFO_0000053PATO_0001205PATO_0000462	C_EQ_1
45	1	UBERON_0010516BFO_0000053PATO_0001205PATO_0000467	C_EQ_1
46	0	UBERON_0008201BFO_0000053PATO_0002440PATO_0000462	C_EQ_1
46	1	UBERON_0008201BFO_0000053PATO_0002440PATO_0000467	C_EQ_1
47	0	UBERON_3000543PATOTEMP_3345d85f-be6b-4edb-aeec-f81fa3643a63UBERON_2001805	C_EQ_1
47	1	UBERON_3000543PATOTEMP_3345d85f-be6b-4edb-aeec-f81fa3643a63UBERON_2001805	C_EQ_1
47	1	UBERON_3000543PATOTEMP_3345d85f-be6b-4edb-aeec-f81fa3643a63UBERON_0011637	C_EQ_2
47	1	UBERON_3000543PATOTEMP_3345d85f-be6b-4edb-aeec-f81fa3643a63UBERON_0011079	C_EQ_3
47	1	UBERON_3000543PATOTEMP_3345d85f-be6b-4edb-aeec-f81fa3643a63UBERON_0011636	C_EQ_4
48	0	UBERON_0004529BFO_0000050UBERON_0010889PATO_0000462	C_EQ_1
48	1	UBERON_0004529BFO_0000050UBERON_0010889PATO_0000642UBERON_0000209	C_EQ_1
48	1	UBERON_0004529BFO_0000050UBERON_0010889PATO_0002253	C_EQ_2
48	1	UBERON_0004529BFO_0000050UBERON_0010889BFO_0000053PATO_0000586PATO_0002041	C_EQ_3
48	2	UBERON_0004529BFO_0000050UBERON_0010889PATO_0000642UBERON_0000209	C_EQ_1
48	2	UBERON_0004529BFO_0000050UBERON_0010889BFO_0000053PATO_0000586PATOTEMP_fe029f00-ea5f-4a9e-8679-f1936c74503f	C_EQ_2
49	0	UBERON_2001594BFO_0000051UBERON_0018324PHENOSCAPE_extends_toUBERON_0008897PATO_0000462	C_EQ_1
49	1	UBERON_2001594BFO_0000051UBERON_0018324PHENOSCAPE_extends_toUBERON_0008897PATO_0000467	C_EQ_1
50	0	UBERON_0007115BFO_0000050UBERON_0007120BFO_0000050UBERON_0001684PATO_0000462	C_EQ_1
50	1	UBERON_0007115BFO_0000050UBERON_0007120BFO_0000050UBERON_0001684PATO_0000467	C_EQ_1
51	0	UBERON_0018365PATO_0000574BSPO_0000071BFO_0000050UBERON_0000210	C_EQ_1
51	1	UBERON_0018365PATO_0000573BSPO_0000071BFO_0000050UBERON_0000210	C_EQ_1
51	2	UBERON_0018365PATO_0000462	C_EQ_1
52	0	UBERON_0008201UBERON_attaches_toBSPO_0000384BFO_0000050UBERON_0000468PATO_0000462	C_EQ_1
52	1	UBERON_0008201UBERON_attaches_toBSPO_0000384BFO_0000050UBERON_0000468PATO_0000467	C_EQ_1
53	0	UBERON_0004111BFO_0000050UBERON_0000210PATO_0000070	C_EQ_1
53	0	UBERON_0004111BFO_0000050UBERON_0000210PATO_0000070	C_EQ_2
53	1	UBERON_0004111BFO_0000050UBERON_0000210PATO_0002118	C_EQ_1
54	0	UBERON_0002542UBERON_enclosesUBERON_0010202PATO_0000462	C_EQ_1
54	1	UBERON_0002542UBERON_enclosesUBERON_0010202PATO_0000467	C_EQ_1
55	0	UBERON_2001737PATOTEMP_cd7f52a3-bf7b-4fcf-be82-1ce52f794b17UBERON_0004743	C_EQ_1
55	1	UBERON_2001737PATOTEMP_cd7f52a3-bf7b-4fcf-be82-1ce52f794b17UBERON_0006849	C_EQ_1
55	1	UBERON_2001737PATOTEMP_cd7f52a3-bf7b-4fcf-be82-1ce52f794b17UBERON_0004743	C_EQ_2
55	2	UBERON_2001737PATO_0000462	C_EQ_1
56	0	UBERON_0010750PATO_0000467	C_EQ_1
56	1	UBERON_0010750PATO_0000462	C_EQ_1
57	0	UBERON_0004867PATO_0000411	C_EQ_1
57	1	UBERON_0004867PATO_0001891	C_EQ_1
58	0	UBERON_0001092BFO_0000051UBERON_0001067BFO_0000053PATO_0002231PATO_0000462	C_EQ_1
58	1	UBERON_0001092BFO_0000051UBERON_0001067BFO_0000053PATO_0002231PATO_0000467	C_EQ_1
59	0	UBERON_0003623PATO_0000574UBERON_0003624	C_EQ_1
59	1	UBERON_0003623PATO_0000573UBERON_0003624	C_EQ_1
60	0	UBERON_0000468PATO_0001472	C_EQ_1
60	1	UBERON_0000468PATO_0001596	C_EQ_1
61	0	UBERON_0011079PATO_0000467	C_EQ_1
61	1	UBERON_0011079PATO_0000462	C_EQ_1
62	0	UBERON_0004111UBERON_enclosesUBERON_0001649BSPO_0000098UBERON_0004637PATO_0000462	C_EQ_1
62	0	UBERON_0004111UBERON_enclosesUBERON_0001649BSPO_0000099UBERON_0004637PATO_0000462	C_EQ_2
62	1	UBERON_0004111UBERON_enclosesUBERON_0001649BSPO_0000099UBERON_0004637PATO_0000467	C_EQ_1
62	1	UBERON_0004111UBERON_enclosesUBERON_0001649BSPO_0000098UBERON_0004637PATO_0000467	C_EQ_2
63	0	UBERON_4200039PATO_0000587	C_EQ_1
63	1	UBERON_4200039PATO_0000586	C_EQ_1
63	1	UBERON_4200039PATOTEMP_4f64ba78-f8f2-49ac-a6e4-a7a45344b603UBERON_0001269	C_EQ_2
64	0	UBERON_0018307BFO_0000050UBERON_0001095PATO_0000569UBERON_0018307BFO_0000050UBERON_0002347	C_EQ_1
64	1	UBERON_0018307BFO_0000050UBERON_0001095PATO_0000570UBERON_0018307BFO_0000050UBERON_0002347	C_EQ_1
65	0	UBERON_0001533PATO_0001667UBERON_0003120	C_EQ_1
65	0	UBERON_0001533PATO_0001667UBERON_0003121	C_EQ_2
65	1	UBERON_0001533PATO_0001195UBERON_3010217	C_EQ_1
65	2	UBERON_0001533PATO_0001632UBERON_3010217	C_EQ_1
65	3		C_EQ_1
66	0	UBERON_0001077RO_0002150UBERON_0001080BFO_0000050UBERON_0004612PATO_0000462	C_EQ_1
66	1	UBERON_0001077RO_0002150UBERON_0001080BFO_0000050UBERON_0004612PATO_0000467	C_EQ_1
67	0	UBERON_0002244BSPO_0000120UBERON_0000468PATO_0000651UBERON_0002244BSPO_0000121UBERON_0000468	C_EQ_1
67	1	UBERON_0002244BSPO_0000120UBERON_0000468PATO_0000642UBERON_0002244BSPO_0000121UBERON_0000468	C_EQ_1
68	0	UBERON_0001685UBERON_posteriorly_connected_toUBERON_0004637PATO_0000462	C_EQ_1
68	1	UBERON_0001685UBERON_posteriorly_connected_toUBERON_0004637PATO_0000467	C_EQ_1
69	0	UBERONTEMP_5ca40576-8815-404c-baeb-aae3bd62dd1cBFO_0000051UBERON_0004529BFO_0000053PATO_0002359PATO_0000462	C_EQ_1
69	1	UBERONTEMP_5ca40576-8815-404c-baeb-aae3bd62dd1cBFO_0000051UBERON_0004529BFO_0000053PATO_0002359PATO_0000467	C_EQ_1
70	0	UBERON_0001716PATO_0000462	C_EQ_1
70	1	UBERON_0001716PATO_0000467	C_EQ_1
70	1	UBERON_0004529BFO_0000050BSPO_0000112BFO_0000050UBERON_0005619PATO_0001590UBERON_0018314	C_EQ_2
70	2	UBERON_0001716PATO_0000467	C_EQ_1
70	2	UBERON_0004529BFO_0000050BSPO_0000112BFO_0000050UBERON_0005619PATO_0001590UBERON_0018314	C_EQ_2
70	3	UBERON_0001716PATO_0000467	C_EQ_1
70	3	UBERON_0005619BSPO_0000120UBERON_0000468PATO_0001961UBERON_0005619BSPO_0000121UBERON_0000468	C_EQ_2
71	0	UBERON_3000190PATO_0000462	C_EQ_1
71	1	UBERON_0001682PATO_0001495	C_EQ_1
71	1	UBERON_0001680PATO_0001495	C_EQ_2
71	2	UBERON_3000190PATO_0002463UBERON_0010750	C_EQ_1
71	2	UBERON_3000190PATO_0002463UBERON_0001680	C_EQ_2
71	2	UBERON_3000190PATO_0002463UBERON_0001682	C_EQ_3
72	0	BSPO_0000682BFO_0000050UBERON_0018316BFO_0000053PATO_0001495PATO_0000462	C_EQ_1
72	1	BSPO_0000682BFO_0000050UBERON_0018316BFO_0000053PATO_0001495PATO_0000467	C_EQ_1
73	0	UBERON_0004743BFO_0000053PATO_0002234PATO_0000462	C_EQ_1
73	1	UBERON_0004743BFO_0000053PATO_0002234PATO_0000467	C_EQ_1
74	0	UBERON_2001632PATO_0000467	C_EQ_1
74	1	UBERON_2001632PATO_0000462	C_EQ_1
75	0	UBERON_0004529BFO_0000050UBERON_0004745PATO_0000467	C_EQ_1
75	1	UBERON_0004529BFO_0000050UBERON_0004745PATO_0000462	C_EQ_1
76	0	UBERON_0000165PATO_0001961BSPO_0000071BFO_0000050UBERON_0004867	C_EQ_1
76	1	UBERON_0000165PATO_0001505BSPO_0000071BFO_0000050UBERON_0004867	C_EQ_1
77	0	UBERON_0018318PATO_0000467	C_EQ_1
77	1	UBERON_0018318PATO_0000587	C_EQ_1
77	1	UBERON_0018318PATO_0000462	C_EQ_2
78	0	UBERON_0001107PATO_0000462	C_EQ_1
78	1	UBERON_0001107PATO_0000467	C_EQ_1
79	0	UBERON_0018347PATO_0001505UBERON_0001688	C_EQ_1
79	0	UBERON_0018347PATO_0001505UBERON_0001694	C_EQ_2
79	0	UBERON_0001688PATO_0001505UBERON_0001694	C_EQ_3
79	1	UBERON_0018347PATO_0001961UBERON_0001688	C_EQ_1
79	1	UBERON_0018347PATO_0001961UBERON_0001694	C_EQ_2
79	1	UBERON_0001688PATO_0001961UBERON_0001694	C_EQ_3
80	0	UBERON_0000088PATO_0000462	C_EQ_1
80	1	UBERON_0000088PATO_0000467	C_EQ_1
81	0	UBERONTEMP_0eca0bcc-9e29-446d-bd9a-619176176347UBERON_has_muscle_insertionUBERON_4100005BFO_0000050UBERON_0006048PATO_0000462	C_EQ_1
81	1	UBERONTEMP_0eca0bcc-9e29-446d-bd9a-619176176347UBERON_has_muscle_insertionUBERON_4100005BFO_0000050UBERON_0006048PATO_0000467	C_EQ_1
82	0	UBERON_4200037PATO_0000586	C_EQ_1
82	0	UBERON_4200037PATO_0001505UBERON_0004652	C_EQ_2
82	0	UBERON_4200037PATO_0002327UBERON_0004652	C_EQ_3
82	1	UBERON_4200037PATO_0000586	C_EQ_1
82	1	UBERON_4200037PATO_0001505UBERON_0004652	C_EQ_2
82	1	UBERON_4200037PATO_0002272UBERON_0004652	C_EQ_3
82	2	UBERON_4200037PATO_0000587	C_EQ_1
82	2	UBERON_4200037PATO_0001961UBERON_0004652	C_EQ_2
83	0	UBERON_0018357BFO_0000050UBERON_0001834PATO_0000462	C_EQ_1
83	0	UBERON_0018357BFO_0000050UBERON_0001835PATO_0000462	C_EQ_2
83	1	UBERON_0018357BFO_0000050UBERON_0001834PATO_0000467	C_EQ_1
83	1	UBERON_0018357BFO_0000050UBERON_0001835PATO_0000467	C_EQ_2
84	0	UBERON_0002392PATO_0000467	C_EQ_1
84	1	UBERON_0002392PATO_0000462	C_EQ_1
85	0	UBERON_2002283UBERON_in_median_plane_ofUBERON_0000468PATO_0001196UBERON_0018369	C_EQ_1
85	2	UBERON_2002283UBERON_in_median_plane_ofUBERON_0000468PATO_0000462	C_EQ_1
85	1	UBERON_2002283UBERON_in_median_plane_ofUBERON_0000468PATO_0001233UBERON_0018369	C_EQ_1
85	1	UBERON_2002283UBERON_in_median_plane_ofUBERON_0000468PATOTEMP_1077a5a0-91fa-4b04-bf06-0ab12a965272UBERON_0010202	C_EQ_2
86	0	UBERON_4400000RO_0002150UBERON_2001588PATO_0000462	C_EQ_1
86	0	UBERON_4400000RO_0002150UBERON_1500008PATO_0000462	C_EQ_2
86	1	UBERON_4400000RO_0002150UBERON_2001588PATO_0000467	C_EQ_1
86	1	UBERON_4400000RO_0002150UBERON_1500008PATO_0000467	C_EQ_2
87	0	UBERON_0004111UBERON_enclosesUBERON_3010219PATO_0000467	C_EQ_1
87	1	UBERON_0004111UBERON_enclosesUBERON_3010219PATO_0000462	C_EQ_1
88	0	UBERON_0001324PATO_0000467	C_EQ_1
88	1	UBERON_0001324PATO_0000462	C_EQ_1
89	0	UBERON_0009979BFO_0000050UBERON_0006597PATO_0000462	C_EQ_1
89	1	UBERON_0009979BFO_0000050UBERON_0006597PATO_0000467	C_EQ_1
90	0	UBERON_0000209UBERON_anteriorly_connected_toUBERON_0002397PATO_0000462	C_EQ_1
90	1	UBERON_0000209UBERON_anteriorly_connected_toUBERON_0002397PATO_0000467	C_EQ_1
91	0	UBERON_0001682PATO_0001505UBERON_0010389	C_EQ_1
91	1	UBERON_0001682PATO_0000642UBERON_0010389	C_EQ_1
92	0	UBERON_0018144PATO_0002180	C_EQ_1
92	0	UBERON_0004529BFO_0000050UBERON_0018144PATO_0000467	C_EQ_2
92	1	UBERON_0018144PATO_0001870	C_EQ_1
92	1	UBERON_0018144BFO_0000051UBERON_0004769PATO_0002272UBERON_0001075	C_EQ_2
93	0	BSPO_0000072BFO_0000050UBERON_0002314PATO_0000462	C_EQ_1
93	1	BSPO_0000072BFO_0000050UBERON_0002314PATO_0000467	C_EQ_1
